"fecha","ciudad","lluvia_mm","temp_max","viento_max","humedad_pm","presion_pm","nubosidad_pm"
2016-12-26,"Sydney",0,30.9,63,46,1011,1
2016-12-27,"Sydney",0,26.8,46,75,1013.4,7
2016-12-28,"Sydney",0,30.5,65,46,1009.3,6
2016-12-29,"Sydney",0,38.2,33,23,1003.9,6
2016-12-30,"Sydney",0,35.6,43,38,1001.3,7
2016-12-31,"Sydney",0.2,26.3,39,75,1003.8,7
2017-01-01,"Sydney",0,27.2,31,72,1005.5,8
2017-01-02,"Sydney",1,24.9,67,74,1012,5
2017-01-03,"Sydney",2.2,24.1,54,83,1018.5,7
2017-01-04,"Sydney",1.4,26,33,43,1020.2,7
2017-01-05,"Sydney",5.2,25.5,35,69,1017.3,7
2017-01-06,"Sydney",8.2,27.1,39,48,1017.6,6
2017-01-07,"Sydney",14.4,27.9,54,54,1014.8,3
2017-01-08,"Sydney",0,29.9,59,47,1009.7,6
2017-01-09,"Sydney",0,29.9,39,50,1009.1,2
2017-01-10,"Sydney",1.2,35.3,33,37,1007.8,4
2017-01-11,"Sydney",0,38.8,70,42,1003,7
2017-01-12,"Sydney",0,29,37,52,1010.7,2
2017-01-13,"Sydney",0,32.8,74,49,1000.7,1
2017-01-14,"Sydney",0,30,35,60,1003.4,1
2017-01-15,"Sydney",0,27.3,39,61,1015.9,7
2017-01-16,"Sydney",0,30,61,47,1013.8,0
2017-01-17,"Sydney",0,37.7,57,38,1007.6,2
2017-01-18,"Sydney",0,37.7,61,74,1006.7,2
2017-01-19,"Sydney",0,25,39,51,1013.7,8
2017-01-20,"Sydney",0,31.4,76,66,993.9,7
2017-01-21,"Sydney",10.2,25.3,61,53,1012.3,1
2017-01-22,"Sydney",0,27.2,44,47,1015.6,4
2017-01-23,"Sydney",0,35.2,72,47,1009.7,1
2017-01-24,"Sydney",0,38.5,70,34,1008.1,7
2017-01-25,"Sydney",4.2,24.1,41,65,1018.1,8
2017-01-26,"Sydney",0,23.5,48,78,1015.1,6
2017-01-27,"Sydney",0.4,26.6,39,60,1016.9,4
2017-01-28,"Sydney",0,31.9,56,50,1011.6,1
2017-01-29,"Sydney",0,28.7,50,83,1015.6,6
2017-01-30,"Sydney",0,36.4,76,53,1007.3,3
2017-01-31,"Sydney",0,39.6,72,84,1010,7
2017-02-01,"Sydney",1.6,23.8,39,87,1012.7,8
2017-02-02,"Sydney",0.2,25.2,56,70,1014,7
2017-02-03,"Sydney",0,28.4,35,57,1013.4,8
2017-02-04,"Sydney",0,32.3,43,61,1010.3,5
2017-02-05,"Sydney",0,38.6,48,34,1006.9,7
2017-02-06,"Sydney",0,28.9,61,82,1009.7,1
2017-02-07,"Sydney",0.2,25.7,59,90,1018.8,7
2017-02-08,"Sydney",51.4,28,52,72,1021.7,7
2017-02-09,"Sydney",4.8,32.2,59,52,1012.6,1
2017-02-10,"Sydney",0,42.9,56,28,1005.6,2
2017-02-11,"Sydney",0,39,74,45,1002.4,3
2017-02-12,"Sydney",0,28.4,76,82,998.1,7
2017-02-13,"Sydney",1.4,25.9,39,39,1007.6,1
2017-02-14,"Sydney",0.8,22.8,50,81,1015.9,6
2017-02-15,"Sydney",40.6,27.7,46,53,1013.4,2
2017-02-16,"Sydney",0,33.1,57,43,1008.6,1
2017-02-17,"Sydney",0,32.6,67,51,1005.3,7
2017-02-18,"Sydney",2.2,28.4,52,65,1004.8,2
2017-02-19,"Sydney",0.4,26,56,56,1006,2
2017-02-20,"Sydney",7.2,29.3,61,16,1009.7,0
2017-02-21,"Sydney",0,27,41,46,1018.5,2
2017-02-22,"Sydney",0,30.1,57,47,1018.2,1
2017-02-23,"Sydney",0,30.1,56,52,1016.9,1
2017-02-24,"Sydney",0,26,48,77,1018.7,7
2017-02-25,"Sydney",1.8,22.1,57,91,1020.2,8
2017-02-26,"Sydney",31,23.8,50,67,1021.7,3
2017-02-27,"Sydney",13.4,26.6,44,61,1023,3
2017-02-28,"Sydney",1,27.7,48,62,1021.4,6
2017-03-01,"Sydney",17.6,24.9,35,93,1019.6,7
2017-03-02,"Sydney",18.2,26.2,31,76,1016.1,5
2017-03-03,"Sydney",13.8,25.1,50,87,1016.1,8
2017-03-04,"Sydney",16.2,24.2,56,95,1013,7
2017-03-05,"Sydney",7.2,23.1,59,77,1009.5,7
2017-03-06,"Sydney",1.2,23.6,69,67,1013.4,3
2017-03-07,"Sydney",1.4,22.2,65,83,1017.8,7
2017-03-08,"Sydney",6.8,23.9,48,62,1017.5,8
2017-03-09,"Sydney",0.4,23.9,46,68,1016.1,7
2017-03-10,"Sydney",0.2,23.5,48,68,1013.9,3
2017-03-11,"Sydney",0,24.7,35,57,1012.4,2
2017-03-12,"Sydney",0,28.8,57,49,1007.4,1
2017-03-13,"Sydney",0,28.4,59,71,1012.3,6
2017-03-14,"Sydney",0.4,27.1,46,87,1020.1,8
2017-03-16,"Sydney",33.2,27.3,52,88,1008.8,7
2017-03-17,"Sydney",14.4,23.2,76,97,1020.5,8
2017-03-18,"Sydney",25.6,25.2,76,87,1022.5,7
2017-03-20,"Sydney",8.4,29.2,52,73,1015.3,7
2017-03-21,"Sydney",0,29.2,31,73,1012.4,6
2017-03-22,"Sydney",29.8,31.9,57,61,1010.6,6
2017-03-24,"Sydney",13.2,23.2,52,80,1019.1,7
2017-03-25,"Sydney",1.4,26.5,33,60,1014,7
2017-03-26,"Sydney",0,27.8,33,67,1014.5,2
2017-03-27,"Sydney",0,28.7,50,66,1012,1
2017-03-28,"Sydney",0,24.3,67,84,1012.5,8
2017-03-29,"Sydney",0,30.7,41,71,1007.1,1
2017-03-30,"Sydney",0,28.5,72,99,1007.7,8
2017-03-31,"Sydney",22.8,20.8,59,69,1015.6,2
2017-04-01,"Sydney",0,24.8,43,59,1016.6,2
2017-04-02,"Sydney",0.6,21,57,78,1024.7,6
2017-04-03,"Sydney",32.4,21.9,56,60,1026.4,7
2017-04-04,"Sydney",7.2,22.5,52,73,1026.4,6
2017-04-05,"Sydney",4.6,23.1,39,53,1023.4,3
2017-04-06,"Sydney",0,23.5,30,50,1023.9,3
2017-04-07,"Sydney",0,24.2,30,49,1025.7,2
2017-04-08,"Sydney",0,26,39,48,1021.1,4
2017-04-09,"Sydney",0,29.4,91,41,1006.7,4
2017-04-10,"Sydney",8,19.4,57,56,1008.6,7
2017-04-11,"Sydney",0,21.9,61,64,1017.3,7
2017-04-12,"Sydney",3.6,20.7,56,80,1022.1,7
2017-04-13,"Sydney",28.2,21.2,48,61,1021,3
2017-04-14,"Sydney",0,23,26,56,1019.3,1
2017-04-15,"Sydney",0,22.9,28,64,1018.6,4
2017-04-16,"Sydney",1,26.7,37,52,1017.6,5
2017-04-17,"Sydney",0,23.7,26,68,1022.1,2
2017-04-18,"Sydney",0,24.5,26,61,1025.3,1
2017-04-19,"Sydney",0,23.4,39,71,1028.1,6
2017-04-20,"Sydney",8.2,25.1,37,54,1027.4,2
2017-04-21,"Sydney",0,25.7,31,63,1024.6,6
2017-04-22,"Sydney",0,25.9,24,63,1022,5
2017-04-23,"Sydney",0,25.4,26,72,1020.9,2
2017-04-24,"Sydney",0,25.2,30,65,1018.2,3
2017-04-25,"Sydney",0,28.4,46,67,1008.2,7
2017-04-26,"Sydney",0.4,25.5,81,54,1004.1,7
2017-04-27,"Sydney",0.2,17.9,52,64,1015.2,4
2017-04-28,"Sydney",0,19.2,52,56,1020.4,5
2017-04-29,"Sydney",0,21,26,63,1018.5,3
2017-04-30,"Sydney",0,20.8,37,65,1020.9,4
2017-05-01,"Sydney",0,26.4,35,43,1014.6,5
2017-05-02,"Sydney",0,24.6,48,47,1016,6
2017-05-03,"Sydney",0.4,18.6,52,89,1027.6,8
2017-05-04,"Sydney",16.4,20.1,24,52,1029.3,7
2017-05-05,"Sydney",0.4,23.3,30,58,1027.6,1
2017-05-06,"Sydney",0,26.1,30,43,1021,6
2017-05-07,"Sydney",0,21,54,47,1023.4,1
2017-05-08,"Sydney",0,17.9,41,56,1025.2,1
2017-05-09,"Sydney",0,18.8,41,61,1024.1,1
2017-05-10,"Sydney",0,19.5,33,66,1022,1
2017-05-11,"Sydney",0,19.7,30,71,1023.1,7
2017-05-12,"Sydney",0,19.6,37,73,1024.4,7
2017-05-13,"Sydney",1.2,22.7,31,67,1021.6,7
2017-05-14,"Sydney",0.2,19.9,37,78,1019.2,7
2017-05-15,"Sydney",0,19.1,50,64,1014,1
2017-05-16,"Sydney",0.2,20.2,35,58,1016.6,1
2017-05-17,"Sydney",0.2,21.5,26,57,1021.2,2
2017-05-18,"Sydney",0,21.8,35,66,1024.7,4
2017-05-19,"Sydney",0,21.8,41,76,1020.8,7
2017-05-20,"Sydney",10.8,23.6,30,70,1015.4,3
2017-05-21,"Sydney",0.6,21,26,76,1019.3,1
2017-05-22,"Sydney",0,21,20,67,1021.8,4
2017-05-23,"Sydney",0,24.3,26,67,1017,2
2017-05-24,"Sydney",1,23.7,52,36,1012.8,1
2017-05-25,"Sydney",0.2,20.7,39,50,1018.8,0
2017-05-26,"Sydney",0,19,35,73,1019.8,3
2017-05-27,"Sydney",0,20.9,28,71,1017.4,3
2017-05-28,"Sydney",0,24.6,50,39,1008.8,6
2017-05-29,"Sydney",0,18.2,48,38,1018.6,1
2017-05-30,"Sydney",0,19,39,38,1020.1,6
2017-05-31,"Sydney",0.2,15.2,59,61,1026,4
2017-06-01,"Sydney",0,16.1,46,57,1031.2,1
2017-06-02,"Sydney",0,16.6,50,61,1030.7,4
2017-06-03,"Sydney",0,17,50,76,1028.7,7
2017-06-04,"Sydney",2.2,17.8,33,75,1024.5,2
2017-06-05,"Sydney",0.2,20.4,26,46,1021.3,5
2017-06-06,"Sydney",0,17.7,56,52,1017.7,2
2017-06-07,"Sydney",33.4,17.5,74,96,1019.4,8
2017-06-08,"Sydney",41.6,17.6,69,92,1023.4,6
2017-06-09,"Sydney",7.2,18.6,57,71,1026.8,7
2017-06-10,"Sydney",15.6,17.9,46,78,1030.2,7
2017-06-11,"Sydney",2.4,17.6,28,91,1025.8,6
2017-06-12,"Sydney",0,20,41,83,1023.9,3
2017-06-13,"Sydney",0.2,17.5,54,78,1029.1,3
2017-06-14,"Sydney",0.4,18.4,33,81,1028.2,7
2017-06-15,"Sydney",0.2,21.8,37,68,1024.2,6
2017-06-16,"Sydney",0,18.1,31,85,1023.5,7
2017-06-17,"Sydney",0,17.8,44,86,1021.7,7
2017-06-18,"Sydney",1,17.2,61,78,1025.8,5
2017-06-19,"Sydney",0,17.4,57,82,1028.4,7
2017-06-20,"Sydney",1.6,18.4,33,71,1025.2,1
2017-06-21,"Sydney",0.2,18.6,56,67,1025.3,2
2017-06-22,"Sydney",0.2,17.8,35,70,1024.6,2
2017-06-23,"Sydney",0,19.4,30,57,1014.7,6
2017-06-24,"Sydney",0,19.9,43,41,1015.2,2
2017-06-25,"Sydney",0,19.5,46,42,1015.2,1
